Origin Page,Destination Page,Link Text,Sentence Text,Wikidata Property Label,Direction
Augustus,Roman emperor,Roman emperor,Caesar Augustus 23 September 63 BC16082113219 August AD 14 was the first Roman emperor reigning from 27160BC until his death in AD16014,P39,Forwards
Cicero,Latin,Latin,His influence on the Latin language was immense,P6886,Forwards
Kopaonik,Serbia,Serbia,Kopaonik Serbian Cyrillic Копаоник pronounced160kɔpaɔ̌niːk Albanian Kopaoniku is a mountain range located in Serbia and Kosovoa The highest point is the Pančićs Peak with 2017160m 6617160ft,P17,Forwards
Titus Romilius Rocus Vaticanus,Roman consul,consul,Titus Romilius Rocus Vaticanus was a Roman politician in the 5th century BC consul in 455 BC and decemvir in 451 BC,P39,Forwards
SaintHippolyte HautRhin,France,France,SaintHippolyte German Sankt Pilt Alsatian Sàmpìlt is a commune in the HautRhin department in Grand Est in northeastern France,P17,Forwards
Caubiac Treasure,British Museum,British Museum,The Caubiac Treasure is a Roman silver hoard found in the village of Thil southern France in 1785 that is now kept in the British Museum in London,P276,Forwards
Lucius Septimius,Ancient Rome,Roman,Lucius Septimius was a Roman soldier and mercenary who is principally remembered as one of the assassins of the triumvir Pompey the Great,P27,Forwards
Palazzo Trinci,Foligno,Foligno,The Trinci Palace is a patrician residence in the center of Foligno central Italy,P131,Forwards
Bou Regreg,Morocco,Morocco,The Bou Regreg Arabic أبو رقراق8206 is a river located in western Morocco which discharges to the Atlantic Ocean between the cities of Rabat and Salé,P17,Forwards
Aulus Postumius Albus Regillensis consul 496 BC,Battle of Lake Regillus,Battle of Lake Regillus,Aulus Postumius Albus Regillensis was an ancient Roman who according to Livy was Roman dictator in 498 or 496 BC when he conquered the Latins in the great Battle of Lake Regillus and subsequently celebrated a triumph,P607,Forwards
Romania,Romanian language,Romanian,    Anthem160Deșteaptăte româneAwaken thee Romanian Show globeShow map of EuropeLocation of160Romania160dark green–160in Europe160green amp160dark grey–160in the European Union160green160 –160 91Legend93Capitaland largest cityBucharest44°25′N 26°06′Exfeff  xfeff44417°N 26100°Exfeff  44417 26100Official160languagesRomanianRecognised minoritylanguages,P2341,Backwards
Lucius Marcius Philippus consul 91 BC,Ancient Rome,Roman,73 BC was a Roman orator and an important politician of the late Roman Republic,P27,Forwards
Italian War of 1521–1526,Papal States,Papal States, The war pitted Francis I of France and the Republic of Venice against the Holy Roman Emperor Charles V Henry VIII of England and the Papal States,P710,Forwards
Breit,Germany,Germany,Breit is an Ortsgemeinde – a municipality belonging to a Verbandsgemeinde a kind of collective municipality – in the BernkastelWittlich district in RhinelandPalatinate Germany,P17,Forwards
Independence Day Malta,Malta,Malta,Independence Day Maltese Jum lIndipendenza is one of the five national holidays in Malta,P17,Forwards
IssoudunLétrieix,France,France,IssoudunLétrieix is a commune in the Creuse department in the NouvelleAquitaine region in central France,P17,Forwards
Romania,Serbia,Serbia,It shares land borders with Bulgaria to the south Ukraine to the north Hungary to the west Serbia to the southwest and Moldova to the east and has its opening to the Black Sea,P530,Forwards
Mallorca,Balearic Islands,Balearic Islands,Mallorca Catalan160məˈʎɔɾkə Spanish160maˈʎoɾka or Majorca English məˈjɔːrkə maɪ ˈdʒɔːr məYORkə my 8288JOR is the largest island in the Balearic Islands which are part of Spain and located in the Mediterranean,P706,Forwards
Bell RheinHunsrück,Germany,Germany,Bell Hunsrück is an Ortsgemeinde – a municipality belonging to a Verbandsgemeinde a kind of collective municipality – in the RheinHunsrückKreis district in RhinelandPalatinate Germany,P17,Forwards
October–December 1590 papal conclave,Pope Gregory XIV,Gregory XIV,The October to December 1590 papal conclave 8 October – 5 December was the second conclave of 1590 and the one during which Gregory XIV was elected as the successor of Urban VII,P710,Forwards
Stoicism,Seneca the Younger,Seneca,Many Stoics—such as Seneca and Epictetus—emphasized that because virtue is sufficient for happiness a sage would be emotionally resilient to misfortune,P135,Backwards
Pandolfo I Malatesta,Condottiero,condottiero,1267 8211 6 April 1326 son of Malatesta da Verucchio was an Italian condottiero and Lord of Rimini from 1317,P106,Forwards
Arellia gens,Gens,gens, Although of equestrian rank this gens does not appear to have been particularly large or important and is known primarily from three individuals,P31,Forwards
Greek Orthodox Church of the Annunciation,Israel,Israel,The Greek Orthodox Church of the Annunciation also known as the Greek Orthodox Church of Saint Gabriel is an Eastern Orthodox church in Nazareth Israel,P17,Forwards
Third Punic War,Second Punic War,Second,Second,P156,Backwards
Donato Sbarretti,Italy,Italy,Donato Raffaele Sbarretti Tazza November 1856 8211 1 April 1939  was an Italian Roman Catholic Cardinal whose career included pastoral service in Italy and Cuba diplomatic service in America and the Pacific and ultimately high office in the Roman Curia,P19,Forwards
Romulus Augustulus,Orestes father of Romulus Augustulus,Orestes,He was the son of Orestes a Roman who had served as a secretary in the court of Attila the Hun before coming into the service of the Western Roman emperor Julius Nepos in AD 475,P22,Forwards
740s BC,750s BC,750s160,760s160BC750s160BC740s160BC730s160BC720s160BC,P155,Forwards
Germanicus,Tiberius,Tiberius,In AD 4 he was adopted by his paternal uncle Tiberius who succeeded Augustus as Roman emperor a decade later,P22,Forwards
Pope Pius II,Papal States,Papal States,II Italian Pio II born Enea Silvio Bartolomeo Piccolomini Latin Aeneas Silvius Bartholomeus 18 October 1405 – 14 August 1464 was head of the Catholic Church and ruler of the Papal States from 19 August 1458 to his death,P937,Forwards
Lakka Souliou,Greece,Greece,Lakka Souliou Greek Λάκκα Σουλίου is a former municipality in the Ioannina regional unit Epirus Greece,P17,Forwards
Cambridge Latin Course,Latin,Latin,The Cambridge Latin Course CLC is a series of textbooks published by Cambridge University Press used to teach Latin to secondary school students,P921,Forwards
Trajans Column,Trajan,Trajan,Trajans Column Italian Colonna Traiana Latin Columna Traiani is a Roman triumphal column in Rome Italy that commemorates Roman emperor Trajans victory in the Dacian Wars,P119,Backwards
Renzo da Ceri,Ceri,Ceri,Born in Ceri a small village in Lazio now part of Cerveteri he was the son of Giovanni degli Anguillara,P19,Forwards
Corciano,Italy,Italian,Corciano is a comune municipality in the Province of Perugia in the Italian region Umbria located about 8160km west of Perugia,P17,Forwards
1700 papal conclave,Pope Clement XI,Pope Clement XI,It ended in the election of Giovanni Albani as Pope Clement XI,P1344,Backwards
Julia daughter of Caesar,Pompey,Pompey,Julia became the fourth wife of Pompey the Great and was renowned for her beauty and virtue,P26,Backwards
Château de MenthonSaintBernard,Castle,castle,The Château de Menthon is a medieval castle located in the commune of MenthonSaintBernard 12 kilometres 75160mi south of Annecy  in the HauteSavoie department of France,P31,Forwards
Spain,European Union,European Union,    Motto160Plus ultra160160Latin  Further BeyondAnthem160Marcha Real160160Spanish  Royal March  Show globeShow map of EuropeLocation of160Spain160dark green–160in Europe160green amp160dark grey–160in the European Union160greenCapitaland largest cityMadrid40°26′N 3°42′Wxfeff  xfeff40433°N 3700°Wxfeff  40433 3700Official languageSpanish91c93,P361,Forwards
Mardin Province,Turkey,Turkey,Mardin Province Turkish Mardin ili Kurdish Parêzgeha Mêrdînê8206 Arabic محافظة ماردين8206 is a province of Turkey with a population of 809719 in 2017 slightly down from the population of 835173 in 2000,P150,Backwards
List of Roman legions,Roman legion,Roman legion,Main articles Roman army Imperial Roman army and Roman legion,P2354,Backwards
Crusade of Varna,Battle of Varna,Battle of Varna,The Crusade of Varna culminated in a decisive Ottoman victory over the crusader alliance at the Battle of Varna on 10 November 1444 during which Władysław and the expeditions Papal legate Julian Cesarini were killed,P361,Backwards
La Pared de los Moros,Spain,Spain,La Pared de los Moros English The Moors’ Wall was a Roman gravity dam in Teruel province Aragon Spain dating to the 3rd century AD,P17,Forwards
Tokat Province,Turkey,Turkey,Tokat Province Turkish Tokat ili is a province in northern Turkey,P131,Forwards
Pinacoteca Nazionale in Ferrara,Ferrara,Ferrara,The Pinacotecta Nazionale transl8201national picture gallery is an art gallery in Ferrara EmiliaRomagna Italy,P131,Forwards
Bockenheim an der Weinstraße,Germany,Germany,Bockenheim an der Weinstraße or Bockenheim an der Weinstrasse is an Ortsgemeinde – a municipality belonging to a Verbandsgemeinde a kind of collective municipality – in the Bad Dürkheim district in RhinelandPalatinate Germany,P17,Forwards
Krk Cathedral,Romanesque architecture,Romanesque,It is a threenave early Christian basilica which is part of a larger complex along with the Romanesque Church of Saint Quirinus 12th century a bell tower 16th century the Chapel of Saint Barbara an early Christian baptistry and an apse,P149,Forwards
Kurds,Syria,Syria,Kurds Kurdish کورد Kurd8206 or Kurdish people are an Iranian ethnic group native to a mountainous region of Western Asia known as Kurdistan which spans southeastern Turkey northwestern Iran northern Iraq and northern Syria,P17,Forwards
Pope Eugene IV,Papal States,Papal States,Pope Eugene IV Latin Eugenius IV 1383 – 23 February 1447 born Gabriele Condulmer was head of the Catholic Church and ruler of the Papal States from 3 March 1431 to his death,P937,Forwards
Georgia country,Iran,Persia,Thereafter the kingdom declined and eventually disintegrated under the hegemony of various regional powers including the Mongols the Ottoman Empire and successive dynasties of Persia,P530,Forwards
Dalmatia Roman province,Illyricum Roman province,Illyricum,The province of Illyricum was dissolved and replaced by two separate provinces Dalmatia and Pannonia,P1366,Backwards
Quintus Pomponius Secundus,Ancient Rome,Roman,Quintus Pomponius Secundus was a Roman aristocrat of the first century and consul suffectus in AD 41 as the colleague of Gnaeus Sentius Saturninus,P27,Forwards
Sicilia Roman province,Ancient Carthage,Carthage,The western part of the island was brought under Roman control in 241 BC at the conclusion of the First Punic War with Carthage,P156,Backwards
Acquaviva Picena,Italy,Italian,Acquaviva Picena is a comune municipality in the Province of Ascoli Piceno in the Italian region Marche,P17,Forwards
Pope Gregory XVI,Papal States,Papal States,Pope Gregory XVI Latin Gregorius XVI born Bartolomeo Alberto Cappellari 18 September 1765 – 1 June 1846 was head of the Catholic Church and ruler of the Papal States from 2 February 1831 to his death in 1846,P27,Forwards
Pope Pius VIII,Papal States,Papal States,Pope Pius VIII 20 November 1761 – 30 November 1830 born Francesco Saverio Maria Felice Castiglioni was head of the Catholic Church and ruler of the Papal States from 31 March 1829 to his death in 1830,P27,Forwards
Attia gens,Gens,gens, This gens is known primarily from two individuals Publius Attius Atimetus a physician to Augustus and another physician of the same name who probably lived later during the first century AD and may have been a son of the first,P31,Forwards
Constantius Chlorus,Constantine the Great,Constantine the Great,Constantius was also the father of Constantine the Great the first Christian emperor of Rome,P40,Forwards
