Origin Page,Destination Page,Link Text,Sentence Text,Wikidata Property Label,Direction
Sótanos of Cardinal Cisneros,Spain,Spain,The Sótanos del Cardenal Cisneros are basements and a Moorish house located in Toledo CastileLa Mancha Spain,P17,Forwards
Sigillo,Gubbio,Gubbio,Sigillo borders the following municipalities Costacciaro Fabriano Fossato di Vico Gubbio,P47,Backwards
Hahn RhinelandPalatinate,Germany,Germany,Hahn is an Ortsgemeinde – a municipality belonging to a Verbandsgemeinde a kind of collective municipality – in the RheinHunsrückKreis district in RhinelandPalatinate Germany,P17,Forwards
Caldas da Rainha,Portugal,Portugal,Caldas da Rainha Portuguese pronunciation160ˈkaldɐʒ ðɐ ʁɐˈiɲɐ32listen is a mediumsized city in the district of Leiria of Portugal,P17,Forwards
First Italian War of Independence,Kingdom of Sardinia,Kingdom of Sardinia,The First Italian War of Independence Italian Prima guerra dindipendenza italiana part of the Italian Unification Risorgimento was fought by the Kingdom of Sardinia Piedmont and Italian volunteers against the Austrian Empire and other conservative states from 23 March 1848 to 22 August 1849 in the Italian Peninsula,P710,Forwards
Trajans Dacian Wars,Dacia,Dacia,Trajan turned his attention to Dacia an area north of Macedon and Greece and east of the Danube that had been on the Roman agenda since before the days of Caesar213 when the Dacians defeated a Roman army at the Battle of Histria,P276,Forwards
Fern Pass,Austria,Austria,Fern Pass elevation 1212 m is a mountain pass in the Tyrolean Alps in Austria,P17,Forwards
Bakka Lebanon,Lebanon,Lebanon,Bakka Bekka or Beka  Arabic بكّا8206   is a village and municipality situated 85 kilometres 53160mi east of Beirut in the Rashaya District of the Beqaa Governorate in Lebanon,P17,Forwards
Iran,Kurds,Kurds,Historically a multinational state Iran remains a pluralistic society comprising numerous ethnic linguistic and religious groups the largest being Persians Azeris Kurds Mazandaranis and Lurs,P17,Backwards
Lucius Aurelius Cotta consul 65 BC,Roman consul,consul,Lucius Aurelius Cotta was a Roman politician from an old noble family who held the offices of praetor 70 BC consul 65 BC and censor 64 BC,P39,Forwards
Sextus Julius Caesar praetor 208 BC,Praetor,praetor,Sextus Julius Caesar was a Roman praetor in 208 BC during the Second Punic War,P39,Forwards
Quintus Ancharius praetor 56 BC,Praetor,praetor,He took an active part in opposing the agrarian law of Julius Caesar and in consequence of his services to the aristocracy of Rome was made praetor in 56 during which time he was a juror in the case of Publius Sestius under Lex Plautia Papiria,P39,Forwards
Boyabat Castle,Turkey,,mwparseroutput navbardisplayinlinefontsize88fontweightnormalmwparseroutput navbarcollapsefloatlefttextalignleftmwparseroutput navbarboxtextwordspacing0mwparseroutput navbar uldisplayinlineblockwhitespacenowraplineheightinheritmwparseroutput navbarbracketsbeforemarginright0125emcontent mwparseroutput navbarbracketsaftermarginleft0125emcontent mwparseroutput navbar liwordspacing0125emmwparseroutput navbarmini abbrfontvariantsmallcapsborderbottomnonetextdecorationnonecursorinheritmwparseroutput navbarctfullfontsize114margin0 7emmwparseroutput navbarctminifontsize114margin0 4emmwparseroutput infobox navbarfontsize100mwparseroutput navbox navbardisplayblockfontsize100mwparseroutput navboxtitle navbarfloatlefttextalignleftmarginright05emvte Castles in Turkey,P17,Forwards
Alcanadre,Spain,Spain,Alcanadre is a town and municipality in La Rioja province in northern Spain,P17,Forwards
Ottoman–Habsburg wars,Republic of Venice,Republic of Venice,160Republic of Venice,P710,Forwards
Roman conquest of the Iberian Peninsula,Iberian Peninsula,Iberian Peninsula,The Roman conquest of the Iberian Peninsula was a process by which the Roman Republic seized territories in the Iberian Peninsula that were previously under the control of native Celtiberian tribes and the Carthaginian Empire,P276,Forwards
Frascati,Italy,Italy,Frascati pronounced160fraˈskaːti is a city and comune in the Metropolitan City of Rome Capital in the Lazio region of central Italy,P17,Forwards
Marcus Vipsanius Agrippa,Battle of Actium,Battle of Actium, He was a close friend soninlaw and lieutenant to Augustus and was responsible for the construction of some of the most notable buildings in the history of Rome and for important military victories most notably at the Battle of Actium in 31 BC against the forces of Mark Antony and Cleopatra,P710,Backwards
Battle of Zama,Second Punic War,Second Punic War,The Battle of Zama was fought in 202160BC near Zama now in Tunisia and marked the end of the Second Punic War,P361,Forwards
Baghdad,Iraq,Iraq,Baghdad ˈbæɡdæd bəɡˈdæd Arabic بَغْدَاد8206 baɣˈdaːd32listen is the capital of Iraq and is after Cairo the second largest city of the Arab world and fourth largest in the Middle East with a city population of 81 million,P17,Forwards
Province of Salerno,Italy,Italy,The Province of Salerno Italian Provincia di Salerno is a province in the Campania region of Italy,P17,Forwards
Baldassare Longhena,Venice,Venice,Baldassare Longhena 1598 – 18 February 1682 was an Italian architect who worked mainly in Venice where he was one of the greatest exponents of Baroque architecture of the period,P20,Forwards
Basil II,Byzantine Empire,Byzantine Empire,His influential greatuncle Basil Lekapenos was the de facto ruler of the Byzantine Empire until 985,P27,Forwards
Stefano Porcari,Rome,Rome,Stefano Porcari early 15th century  9 January 1453 was an Italian politician and humanist from Rome known as the leader of a rebellion against Pope Nicholas V and the Papal secular authority in Rome,P19,Forwards
Battle of the Allia,Roman Republic,Roman Republic,The Battle of the Allia was a battle fought c8201387160BC between the Senones – a Gallic tribe led by Brennus who had invaded northern Italy – and the Roman Republic,P710,Forwards
Antipope Anacletus II,Antipope,antipope,Anacletus II died January 25 1138 born Pietro Pierleoni was an antipope who ruled in opposition to Pope Innocent II from 1130 until his death in 1138,P39,Forwards
Cockade of Italy,Italy,Italy,The cockade of Italy Italian Coccarda italiana tricolore is the national ornament of Italy obtained by folding a green white and red ribbon into a plissé using the technique called plissage pleating,P17,Forwards
Spain,Melilla,Melilla,The African exclaves of Ceuta Melilla and Peñón de Vélez de la Gomera make Spain the only European country to have a physical border with an African country Morocco,P131,Backwards
Peroz I,Sasanian Empire,Sasanian,Peroz I Middle Persian 𐭯𐭩𐭫𐭥𐭰8206 romanized160Pērōz was the Sasanian King of Kings shahanshah of Iran from 459 to 484,P27,Forwards
Second Crusade,Anatolia,Anatolia,After crossing Byzantine territory into Anatolia both armies were separately defeated by the Seljuk Turks,P276,Forwards
Trojan War,Greek mythology,Greek mythology,In Greek mythology the Trojan War was waged against the city of Troy by the Achaeans Greeks after Paris of Troy took Helen from her husband Menelaus king of Sparta,P361,Forwards
Baugy Cher,France,France,Baugy French pronunciation1608203boʒi is a commune in the Cher department in the CentreVal de Loire region of central France,P17,Forwards
Appius Claudius Crassus,Roman consul,consuls, He was consul in 451 BC alongside Titus Genucius Augurinus and the same year chosen one of the decemvirs a committee of ten men chosen in the place of consuls to draw up the tables of Roman law beginning in 451,P39,Forwards
Alfonso Petrucci,Rome,Rome,On July 16 1517 Alfonso was privately strangled to death in his cell in Rome,P20,Forwards
Marcia gens,Ancient Rome,ancient Rome,The gens Marcia occasionally written Martia was one of the oldest and noblest houses at ancient Rome,P17,Forwards
Birecik,Turkey,Turkey,Birecik Greek and Latin Birtha Βίρθα Arabic البيرة8206 romanized160alBīrah Kurdish Bêrecûk8206 Ottoman Turkish بيره جك8206 also formerly known as Bir Biré Biradjik  and during the Crusades as Bile is a town and district of Şanlıurfa Province of Turkey on the River Euphrates,P17,Forwards
Madama Lucrezia,Rome,Rome,Madama Lucrezia Romanesco Madama Lugrezzia is one of the six talking statues of Rome,P131,Forwards
Apellicon of Teos,Teos,Teos,84 BC a wealthy man from Teos afterwards an Athenian citizen was a famous book collector of the 1st century BC,P19,Forwards
Alf RhinelandPalatinate,Germany,Germany,Alf is an Ortsgemeinde – a municipality belonging to a Verbandsgemeinde a kind of collective municipality – in the CochemZell district in RhinelandPalatinate Germany,P17,Forwards
Ruwer Verbandsgemeinde,Germany,Germany,Ruwer is a Verbandsgemeinde collective municipality with 18171 inhabitants as at Dec 2015 on the river Ruwer near Trier in RhinelandPalatinate Germany,P17,Forwards
Tommaso Bernetti,Fermo,Fermo,He came from Fermo and was named a cardinal in 1826 before beginning his work in the Curia,P20,Forwards
Bocchoris city,Spain,Spain,Bocchoris also known as Bocchorum  Bocchor and Oppidum Bochoritanum was an ancient city in northern Majorca Balearic Islands Spain dating back to preRoman times,P17,Forwards
Battle of Tagliacozzo,Holy Roman Empire,Imperial,The capture and execution of Conradin a couple of months after the battle also marked the fall of the family from the Imperial and Sicilian thrones leading to the new chapter of Angevin domination in Southern Italy,P710,Forwards
Rugby union in Scotland,Scotland,Scotland,Scotlands national side today competes in the annual Six Nations Championship and the Rugby World Cup,P276,Forwards
Ventoso,San Marino,San Marino,Ventoso is a village curazia in central San Marino,P17,Forwards
Arpino,Cicero,Marcus Tullius Cicero,The town produced two consuls of the Roman republic Gaius Marius and Marcus Tullius Cicero,P19,Backwards
Morocco,Algeria,Algeria,It overlooks the Mediterranean Sea to the north and the Atlantic Ocean to the west and has land borders with Algeria to the east and the disputed territory of Western Sahara to the south,P47,Backwards
Sinsheim,Germany,Germany,Sinsheim German pronunciation32ˈzɪnshaɪ̯m South Franconian Sinse is a town in southwestern Germany in the Rhine Neckar Area of the state BadenWürttemberg about 22 kilometres 14160mi southeast of Heidelberg and about 28 kilometres 17160mi northwest of Heilbronn in the district RheinNeckar,P17,Forwards
Odenwald,Hesse,Hesse,The Odenwald160help·info German pronunciation32ˈoːdənvalt is a low mountain range in the German states of Hesse Bavaria and BadenWürttemberg,P131,Forwards
Costacciaro,Scheggia e Pascelupo,Scheggia e Pascelupo,Costacciaro borders the following municipalities Fabriano Gubbio Sassoferrato Scheggia e Pascelupo Sigillo,P47,Forwards
Castiglion Fiorentino,Arezzo,Arezzo,Castiglion Fiorentino Italian pronunciation160kastiʎˈʎoɱ fjorenˈtiːno is a small walled city in eastern Tuscany Italy in the province of Arezzo between the cities of Arezzo and Cortona,P47,Forwards
Vatican City,Italy,Italy,Vatican City ˈvætɪkən32listen officially the Vatican City State Italian Stato della Città del Vaticano91e93 Latin Status Civitatis Vaticanae91f9391g93 is the Holy Sees independent  city state an enclave within Rome Italy,P47,Backwards
Italy,Science and technology in Italy,science and technology,The source of many inventions and discoveries the country has long been a global centre of art music literature philosophy science and technology and fashion and has greatly influenced and contributed to diverse fields including cinema cuisine sports jurisprudence banking and business,P17,Backwards
Palazzo Muti,Rome,Rome,The Palazzo Muti officially the Palazzo Muti e Santuario della Madonna dell Archetto is a large townhouse in the Piazza dei Santi Apostoli Rome Italy built in 1644,P131,Forwards
Dhronecken,Germany,Germany,Dhronecken is an Ortsgemeinde – a municipality belonging to a Verbandsgemeinde a kind of collective municipality – in the BernkastelWittlich district in RhinelandPalatinate Germany,P17,Forwards
Kappel RhinelandPalatinate,Germany,Germany,Kappel is an Ortsgemeinde – a municipality belonging to a Verbandsgemeinde a kind of collective municipality – in the RheinHunsrückKreis district in RhinelandPalatinate Germany,P17,Forwards
JoachimJeanXavier dIsoard,France,French,JoachimJeanXavier dIsoard October 23 1766 – October 7 1839 was a French bishop and cardinal,P27,Forwards
Pandolfo IV Malatesta,Rome,Rome,Pandolfo died in 1534 in Rome,P20,Forwards
Pope Clement XIII,Papal States,Papal States,Pope Clement XIII Latin Clemens XIII 7 March 1693160– 2 February 1769 born Carlo della Torre di Rezzonico was head of the Catholic Church and ruler of the Papal States from 6 July 1758 to his death in 1769,P27,Forwards
