Origin Page,Destination Page,Link Text,Sentence Text,Wikidata Property Label,Direction
Sergei Belov,Basketball,basketball,Sergei Alexandrovich Belov Russian Серге769й Алекса769ндрович Бело769в 23 January 1944 – 3 October 2013 was a Russian professional basketball player most noted for playing for CSKA Moscow and the senior Soviet Union national basketball team,P641,Forwards
Marques Houtman,Point guard,point guard,Marques Houtman born 18 August 1979 in New Bedford Massachusetts is a Cape Verdean American basketball point guard,P413,Forwards
1962 in sports,1961 in sports,1961,1959160196016019611601962160196316019641601965,P155,Forwards
William Penn Senior High School,York City School District,School District of the City of York,It is the sole high school operated by the School District of the City of York,P5353,Forwards
Original Celtics,Basketball,basketball,The Original Celtics were a barnstorming professional American basketball team,P641,Forwards
Aaron Olson,Basketball,basketball,Aaron Duane Olson born 11 May 1978 is a CanadianNew Zealand former professional basketball player who played the majority of his career in New Zealand,P641,Forwards
Basketballscotland,Basketball,basketball,basketballscotland is the governing body of the sport of basketball in Scotland,P641,Forwards
Joanne Metcalfe,Basketball,basketball,Joanne Jo Metcalfe née Moyle born 13 April 1969 is a former Australian womens basketball player,P641,Forwards
Basketball,Basketball ball,basketball,Basketball is a team sport in which two teams most commonly of five players each opposing one another on a rectangular court compete with the primary objective of shooting a basketball approximately 94 inches 24160cm in diameter through the defenders hoop a basket 18 inches 46160cm in diameter mounted 10 feet 3048160m high to a backboard at each end of the court while preventing the opposing team from shooting through their own hoop,P641,Backwards
Honesdale High School,Wayne Highlands School District,Wayne Highlands School District,Honesdale High School is a public fouryear regional high school serving grades 912 in Honesdale Wayne County Pennsylvania United States as a part of the Wayne Highlands School District,P5353,Forwards
Indiana,United States,United States,state in the Midwestern United States,P131,Forwards
Ervin Johnson,National Basketball Association,National Basketball Association,Ervin Johnson Jr born December 21 1967 is an American former professional basketball player who is a community ambassador for the Denver Nuggets of the National Basketball Association NBA,P118,Forwards
Donaldas Kairys,Lithuania,Lithuania,Representing 160Lithuania,P27,Forwards
Blue Ridge High School Texas,United States,USA,Blue Ridge High School also known as BRHS is a public high school for students grades 912 located in the town of Blue Ridge Texas USA,P17,Forwards
Tracy Murray,National Basketball Association,National Basketball Association,He worked as an assistant coach for the Los Angeles Lakers of the National Basketball Association NBA for the 2015–16 NBA season,P118,Forwards
Waldemar Blatskauskas,Basketball,basketball,Waldemar Blatskauskas also known simply as Waldemar 17 March 1938 – 6 March 1964 was a Brazilian professional basketball player,P641,Forwards
Dror Hajaj,Point guard,point guard,He plays at the point guard position,P413,Forwards
Northern Sun Womens Basketball Tournament,Basketball,basketball,The Northern Sun Womens Basketball Tournament is the annual conference womens basketball championship tournament for the Northern Sun Intercollegiate Conference,P641,Forwards
1985 FIBA Club World Cup,Basketball,basketball,The 1985 FIBA Club World Cup was the 19th edition of the FIBA Intercontinental Cup for mens basketball clubs,P641,Forwards
Tatiana Shchegoleva,Basketball,basketball,Tatiana Shchegoleva is a Russian basketball player who competed for the Russian National Team at the 2008 Summer Olympics winning the bronze medal,P641,Forwards
Ilias Papatheodorou,Basketball,basketball,Ilias Papatheodorou Greek Ηλίας Παπαθεοδώρου born June 29 1975 is a Greek professional basketball coach who was most recently working as a head coach for AEK Athens of the Greek Basket League and the BCL,P641,Forwards
Amol,Iran,Iran,Amol Persian آمل8206 – ɒˈmol pronunciation160help·info also Romanized as Āmol and Amul is a city and the administrative center of Amol County Mazandaran Province Iran,P17,Forwards
Rimas Kurtinaitis,Basketball,basketball,Rimas Kurtinaitis born May 15 1960 is a Lithuanian professional basketball coach and a retired professional basketball player who was a member of the senior Soviet and Lithuanian national basketball teams during his playing career,P641,Forwards
Boycho Branzov,Basketball,basketball,Boycho Branzov Bulgarian Бойчо Брънзов 28 May 1946 8211 2 June 2003 was a Bulgarian basketball player,P641,Forwards
Takao Nakae,1936 Summer Olympics,1936 Summer Olympics,He competed in the mens tournament at the 1936 Summer Olympics,P1344,Forwards
Liberty League Mens Basketball Tournament,Basketball,basketball,The Liberty League Mens Basketball Tournament is the annual conference basketball championship tournament for the NCAA Division III Liberty League,P641,Forwards
Greg Stiemsma,Center basketball,center,A 611 center Stiemsma was known for his defense and shot blocking ability during his playing days,P413,Forwards
Meadow High School Texas,United States,USA,Meadow High School or Meadow School is a 1A public high school located in Meadow Texas USA,P17,Forwards
Marouan Laghnej,2010 FIBA World Championship,2010 World Championship,Left off the roster for the FIBA Africa Championship 2009 he replaced Marouen Lahmar for the 2010 World Championship,P1344,Forwards
Ladislav Prokop,Basketball at the 1936 Summer Olympics,mens tournament,He competed in the mens tournament at the 1936 Summer Olympics,P1344,Forwards
National Athletic Basketball League,Basketball,basketball,The National Athletic Basketball League NABL was a mens semiprofessional basketball league featuring teams from the West Coast of the United States,P641,Forwards
Mongkol Aimmanolrom,Basketball,basketball,Mongkol Aimmanolrom born 1934 is a Thai basketball player,P641,Forwards
2013 Central American Games,Costa Rica,Costa Rica,The 2013 Central American Games the X edition of the Central American Games were celebrated in San José Costa Rica from 3 to 17 March 2013,P17,Forwards
Coco Miller,Basketball,basketball,Colleen Mary “Coco” Miller born September 6 1978 is a professional basketball player in the WNBA,P641,Forwards
Blind Brook High School,United States,United States,Blind Brook High School BBHS is a public fouryear secondary school in Rye Brook New York United States,P17,Forwards
Argentina mens national basketball team,Argentina,Argentina,The Argentina national basketball team Spanish Selección de baloncesto de Argentina represents Argentina in mens international basketball officially nicknamed The Argentine Soul Spanish El Alma Argentina   and it is controlled by the Argentine Basketball Federation,P17,Forwards
Evaldas Kairys,Center basketball,center,He plays in the center position,P413,Forwards
Romanas Brazdauskis,Lithuania,Lithuania,Romanas Brazdauskis born February 20 1964 in Kretinga is a former basketball player from Lithuania who won the bronze medal with the Lithuania national basketball team at the 1992 Summer Olympics in Barcelona Spain,P27,Forwards
Ricardo Dalmau,Basketball,basketball,He began his professional basketball career in 1995 with the Polluelos de Aibonito under the coaching of his father,P641,Forwards
Carlos Cabezas,Point guard,point guard,He is a 187 m 6160ft 1 ¾ in tall point guard,P413,Forwards
Walnut Springs High School,United States,United States,Walnut Springs High School also known as Walnut Springs School is a public high school located in Walnut Springs Texas United States,P17,Forwards
1970 in sports,1971 in sports,1971,1967160196816019691601970160197116019721601973,P155,Backwards
Florian Grzechowiak,Basketball,basketball,Florian Grzechowiak June 7 1914 in Bottrop Germany – July 24 1972 in Poznań was a Polish basketball player who competed in the 1936 Summer Olympics,P641,Forwards
Basketball at the 1995 Pan American Games,Basketball,Basketball,This page shows the results of the Basketball Tournament at the 1995 Pan American Games held in Mar del Plata Argentina from March 19 to March 25 1995,P641,Forwards
Anna Costalunga,Basketball,basketball,Anna Costalunga born 24 January 1970 is an Italian basketball player,P641,Forwards
Peace and Friendship Stadium,Piraeus,Piraeus,The Stadio Eirinis kai Philias Greek Στάδιο Ειρήνης και Φιλίας or Peace and Friendship Stadium commonly known by its acronym SEF is a multipurpose indoor arena that is located in Piraeus on the coastal zone of Attica Greece,P131,Forwards
Troy Jackson,Basketball,basketball,Troy Jackson was an American basketball player,P641,Forwards
Otto Kuchenbecker,1936 Summer Olympics,1936 Summer Olympics,He competed in the mens tournament at the 1936 Summer Olympics,P1344,Forwards
Essameldin Abou ElNein,Basketball,basketball,Essameldin Abou ElNein born 27 August 1954 is an Egyptian basketball player,P641,Forwards
Madison Square Garden,Basketball,Basketball, New York City Bus M4 M7 M20 M34 SBS M34A SBS Q32 busesOwnerMadison Square Garden EntertainmentCapacityBasketball 19812Ice hockey 18006Pro wrestling 18500Concerts 20000Boxing 20789Hulu Theater 5600Field size820000160sq160ft 76000160m2ConstructionBroke groundOctober 29 1964OpenedFormer locations 1879 1890 1925Current location February 11 1968Renovated1989–19912011–2013Construction cost123160millionRenovation1991 200 millionTotal cost119160billion in 2020ArchitectCharles Luckman AssociatesBrisbin Brook Beynon ArchitectsStructural engineerSeverud AssociatesServices engineerSyska amp Hennessy IncGeneral contractorTurnera hrefwikiDelEWebbConstructionCompany titleDel E,P641,Forwards
Bibiano Ouano,1936 Summer Olympics,1936 Summer Olympics,He competed in the mens tournament at the 1936 Summer Olympics,P1344,Forwards
Elena Volkova basketball,Shooting guard,shooting guard,Elena Veniaminovna Volkova Russian Елена Вениаминовна Волкова born 9 April 1983 is a Russian basketball shooting guard,P413,Forwards
